,tweet,product_,emotion,lemmatizer_tweets,textblob_polarity,textblob_subjectivity,vs_neg,vs_neu,vs_pos,vs_compound,nrc_sentiment,gi_sentiment,henry_sentiment,huliu_sentiment,jockers_sentiment,lm_sentiment,senticnet_sentiment,sentiword_sentiment,socal_sentiment
428,"['Google', 'TV', 'demo', 'the', 'league', 'extraordinary', 'hackers', 'Cool', 'stuff', 'like', 'Web', 'apps', 'TV', 'google', 'sxsw', 'lxh']",Other Google product or service,1,Google TV demo the league extraordinary hacker Cool stuff like Web apps TV google sxsw lxh ,0.3416666666666667,0.825,0.0,0.745,0.255,0.5859,1.0,1.0,0.0,1.0,0.5,0.0,0.32025000000000003,0.1875,0.8532450690000001
429,"['Best', 'iPad', 'design', 'Big', 'chunky', 'elements', 'Generous', 'space', 'Clarity', 'trumps', 'density', 'Tap', 'quality', 'trumps', 'tap', 'quantity', 'tapworthy', 'sxsw']",iPad,1,Best iPad design Big chunky element Generous space Clarity trump density Tap quality trump tap quantity tapworthy sxsw ,0.5,0.2,0.0,0.595,0.405,0.8807,0.0,1.0,0.0,0.5,-0.1,0.0,0.49122222222222217,0.052083333333333336,-0.179878702
430,"['Attending', 'Designing', 'iPad', 'Interfaces', 'New', 'Navigation', 'Schemas', 'w', 'mention', 'Great', 'stuff', 'far', 'sxsw']",iPad,1,Attending Designing iPad Interfaces New Navigation Schemas w mention Great stuff far sxsw ,0.34545454545454546,0.7348484848484849,0.0,0.745,0.255,0.6249,0.0,0.0,0.0,0.0,0.0,0.0,0.18833333333333335,0.0625,0.0
431,"['Attending', 'Designing', 'iPad', 'Interfaces', 'New', 'Navigation', 'Schemas', 'AKQA', 'Lynn', 'Teo', 'Ballroom', 'And', 'yes', 'are', 'hiring', 'sxsw']",Unknown,3,Attending Designing iPad Interfaces New Navigation Schemas AKQA Lynn Teo Ballroom And yes are hiring sxsw ,0.13636363636363635,0.45454545454545453,0.0,0.847,0.153,0.4019,0.0,0.0,0.0,0.0,0.8,0.0,-0.76,0.25,0.0
432,"['Check', 'Designing', 'Android', 'SXSW', 'link', 'SXSW', 'UXAmandroid']",Unknown,3,Check Designing Android SXSW link SXSW UXAmandroid ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09300000000000001,0.0,0.0
433,"['Check', 'Designing', 'iPad', 'Interfaces', 'New', 'Navigation', 'Schemas', 'SXSW', 'UXDes']",Unknown,3,Check Designing iPad Interfaces New Navigation Schemas SXSW UXDes ,0.13636363636363635,0.45454545454545453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,"['Check', 'Designing', 'iPad', 'Interfaces', 'New', 'Navigation', 'Schemas', 'SXSW', 'link', 'SXSW', 'UXDes']",Unknown,3,Check Designing iPad Interfaces New Navigation Schemas SXSW link SXSW UXDes ,0.13636363636363635,0.45454545454545453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09300000000000001,0.0,0.0
435,"['Headed', 'Designing', 'iPad', 'Interfaces', 'New', 'Navigation', 'Schemas', 'SXSW', 'link', 'SXSW', 'UXDes']",Unknown,3,Headed Designing iPad Interfaces New Navigation Schemas SXSW link SXSW UXDes ,0.13636363636363635,0.45454545454545453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09300000000000001,0.0,0.0
436,"['Taking', 'Designing', 'iPad', 'Interfaces', 'New', 'Navigation', 'Schemas', 'SXSW', 'link', 'SXSW', 'UXDes']",Unknown,3,Taking Designing iPad Interfaces New Navigation Schemas SXSW link SXSW UXDes ,0.13636363636363635,0.45454545454545453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09300000000000001,0.0,0.0
437,"['Adobe', 'developed', 'engine', 'essentially', 'convert', 'SWF', 'files', 'jQuery', 'HTML5', 'existing', 'flash', 'files', 'be', 'portable', 'your', 'ipad', 'sxsw']",Unknown,3,Adobe developed engine essentially convert SWF file jQuery HTML5 existing flash file be portable your ipad sxsw ,0.05,0.3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.13433333333333333,0.13541666666666666,3.6795697780000003
438,"['m', 'a', 'developer', 'awesome', 'name', 'event', 'RT', 'mention', 'Join', 'the', 'League', 'Extraordinary', 'H4ckers', 'SXSW', 'link']",Unknown,3,m a developer awesome name event RT mention Join the League Extraordinary H4ckers SXSW link ,0.6666666666666666,1.0,0.0,0.674,0.326,0.743,0.0,0.0,0.0,1.0,0.175,0.0,0.05466666666666667,0.166666667,2.051292124
439,"['Behaviour', 'diff', 'Lots', 'phone', 'calls', 'using', 'ipad', 'laptop', 'Notsomuch', 'the', 'mobiles', 'internets', 'sxsw']",Unknown,3,Behaviour diff Lots phone call using ipad laptop Notsomuch the mobile internet sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02399999999999999,0.09375,1.6183614480000001
440,"['Lovin', 'digital', 'mention', 'band', 'sings', 'iPhone', 'amp', 'plays', 'guitar', 'app', 'fans', 'record', 'vids', 'iPad2s', 'CNN', 'Digital', 'cnngrill', 'sxsw', 'sxswi']",Unknown,1,Lovin digital mention band sings iPhone amp play guitar app fan record vids iPad2s CNN Digital cnngrill sxsw sxswi ,0.0,0.0,0.0,0.783,0.217,0.5719,0.0,0.0,1.0,0.0,0.0,0.0,0.2778333333333333,0.15625,4.570908879
441,"['Barry', 'Diller', 'thinks', 'iPad', 'content', 'nuts', 'mention', 'SXSW', 'link']",Unknown,4,Barry Diller think iPad content nut mention SXSW link ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6,0.0,0.0674,0.3333333335,0.0
442,"['Barry', 'Diller', 'thinks', 'iPad', 'content', 'nuts', 'mention', 'SXSW', 'mention', 'link', 'mention']",iPad,0,Barry Diller think iPad content nut mention SXSW mention link mention ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6,0.0,0.0832857142857143,0.3333333335,0.0
443,"['really', 'need', 'another', 'big', 'social', 'network', 'right', 'thanks', 'SXSW', 'Google', 'link']",Other Google product or service,1,really need another big social network right thanks SXSW Google link ,0.14380952380952378,0.2204761904761905,0.0,0.775,0.225,0.4404,1.8,0.6,1.8,1.4,0.8624999999999999,1.8,0.3587142857142857,0.26875,1.216838655
444,"['Q2', 'do', 'u', 'think', 'Google', 'check', 'offers', 'Testing', 'sxsw', 'link', 'smccolumbus']",Unknown,3,Q2 do u think Google check offer Testing sxsw link smccolumbus ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.0,0.2808,0.1770833335,0.0
445,"['Japan', 'Docomo', 'introduced', 'mobile', 'apps', 'six', 'years', 'Apple', 'came', 'with', 'app', 'store', 'jpmobilesummit', 'sxsw']",Apple,0,Japan Docomo introduced mobile apps six year Apple came with app store jpmobilesummit sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.19975,0.125,2.2299543895
446,"['time', 'apple', 'store', 'sxsw', 'open', 'Pulling', 'the', 'ipad2', 'trigger']",Unknown,3,time apple store sxsw open Pulling the ipad2 trigger ,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.4,0.0,0.18719999999999998,0.10416666649999998,2.962840895
447,"['SXSW', 't', 'forget', 'come', 'the', 'privacybootcamp', 'startups', 'mention', 'mention', 'mention', 'mention', 'link']",Unknown,3,SXSW t forget come the privacybootcamp startup mention mention mention mention link ,0.0,0.0,0.147,0.853,0.0,-0.2263,-1.0,0.0,0.0,0.0,-0.5,0.0,0.08242857142857143,-0.020833333499999995,0.0
448,"['SXSW', 't', 'forget', 'come', 'the', 'privacybootcamp', 'startups', 'mention', 'mention', 'mention', 'mention', 'ACC', '9ABC', '3', '30', 'CST']",Unknown,3,SXSW t forget come the privacybootcamp startup mention mention mention mention ACC 9ABC 3 30 CST ,0.0,0.0,0.112,0.888,0.0,-0.2263,-1.0,0.0,0.0,0.0,-0.5,0.0,0.08066666666666668,-0.020833333499999995,0.0
449,"['bad', 'don', 'button', 'RT', 'mention', 'know', 'SXSW', 'time', 'I', 'have', 'an', 'abnormal', 'amount', 'app', 'updates', 'my', 'iPhone']",Unknown,3,bad don button RT mention know SXSW time I have an abnormal amount app update my iPhone ,-0.6999999999999998,0.6666666666666666,0.179,0.821,0.0,-0.5423,-0.3333333333333333,-0.3333333333333333,0.0,-1.0,-0.625,-1.0,0.1716,-0.1160714286,0.6025137735
450,"['Web', 'Devs', 't', 'wait', 'line', 'iPad', '2', 'sxsw', 'signup', 'New', 'Relic', 'using', 'promo', 'SXSW2011', 'be', 'eligible', 'win', 'one', 'link']",Unknown,3,Web Devs t wait line iPad 2 sxsw signup New Relic using promo SXSW2011 be eligible win one link ,0.4681818181818182,0.42727272727272725,0.0,0.826,0.174,0.5859,0.0,-1.0,0.0,1.0,0.35000000000000003,1.0,0.1404285714285714,-0.16666666666666666,0.0
451,"['mention', 'Download', '20', 'FREE', 'tracks', 'the', 'SXSW', 'Music', 'Sampler', 'available', 'mention', 'store', 'today', 'link']",Unknown,3,mention Download 20 FREE track the SXSW Music Sampler available mention store today link ,0.4,0.6000000000000001,0.0,0.763,0.237,0.6166,1.0,0.0,0.0,1.0,0.8,0.0,0.26771428571428574,0.22916666666666666,4.906123866000001
452,"['mention', 'Download', '20', 'FREE', 'tracks', 'the', 'SXSW', 'Music', 'Sampler', 'available', 'the', 'mention', 'store', 'today', 'link']",Unknown,3,mention Download 20 FREE track the SXSW Music Sampler available the mention store today link ,0.4,0.6000000000000001,0.0,0.776,0.224,0.6166,1.0,0.0,0.0,1.0,0.8,0.0,0.26771428571428574,0.22916666666666666,4.906123866000001
453,"['mention', 'Download', '20', 'FREE', 'tracks', 'the', 'SXSW', 'Music', 'Sampler', 'available', 'the', 'mention', 'store', 'today', 'link', 'fb']",Unknown,3,mention Download 20 FREE track the SXSW Music Sampler available the mention store today link fb ,0.4,0.6000000000000001,0.0,0.788,0.212,0.6166,1.0,0.0,0.0,1.0,0.8,0.0,0.26771428571428574,0.22916666666666666,4.906123866000001
454,"['mention', 'DownloadFREE', 'tracks', 'SXSW', 'Music', 'Sampler', 'available', 'mention', 'link', 'are', 'the', 'green', 'lady', 'killers']",Unknown,3,mention DownloadFREE track SXSW Music Sampler available mention link are the green lady killer ,0.1,0.35,0.249,0.751,0.0,-0.6486,1.0,-1.0,0.0,0.0,-0.09999999999999998,0.0,0.13025,-0.078125,2.8065086290000005
455,"['guess', 'drew', 'bigger', 'crowd', 'sxsw', 'mention', 'a', 'chimp', 'could', 'work', 'iPhone', 'Sorry', 'mention']",Unknown,3,guess drew bigger crowd sxsw mention a chimp could work iPhone Sorry mention ,-0.25,0.75,0.098,0.902,0.0,-0.0772,0.0,0.0,0.0,1.0,0.25,0.0,0.03516666666666666,0.015625,0.0
456,"['Jeez', 'guys', 'dunno', 'an', 'Apple', 'pop', 'over', 'Gold', 'Gym', 'u', 'realize', 'un', 'Jobs', 'aesthetic', 'is', 'SXSW', 'Apple']",Apple,0,Jeez guy dunno an Apple pop over Gold Gym u realize un Jobs aesthetic is SXSW Apple ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.1532,0.375,0.0
457,"['anyone', 'else', 'using', 'hashable', 'network', 'sxsw', 'week', 'Trying', 'the', 'android', 'version']",Unknown,3,anyone else using hashable network sxsw week Trying the android version ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0512,0.0,0.0
458,"['mention', 'Enjoy', 'Sxsw', 'ride', 'anywhere', 'Austin', '10', 'download', 'GroundLink', 'app', 'link', 'booth', '437']",Unknown,3,mention Enjoy Sxsw ride anywhere Austin 10 download GroundLink app link booth 437 ,0.4,0.5,0.0,0.789,0.211,0.4939,0.0,-1.0,0.0,0.0,0.0,0.0,0.26233333333333336,0.0625,2.841547331
459,"['mention', 'Enjoy', 'Sxsw', 'ride', 'anywhere', 'Austin', '10', 'dwnld', 'GroundLink', 'app', 'link', 'booth', '437']",Unknown,3,mention Enjoy Sxsw ride anywhere Austin 10 dwnld GroundLink app link booth 437 ,0.4,0.5,0.0,0.789,0.211,0.4939,0.0,-1.0,0.0,0.0,0.0,0.0,0.26233333333333336,0.0625,2.841547331
460,"['It', 'Even', 'Begins', 'Apple', 'Winning', 'SXSW', 'link', 'via', 'mention', 'mention']",Unknown,3,It Even Begins Apple Winning SXSW link via mention mention ,0.5,0.75,0.0,0.726,0.274,0.5267,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.0
461,"['It', 'Even', 'Begins', 'Apple', 'Wins', 'SXSW', 'link', 'tc', 'apple']",Apple,1,It Even Begins Apple Wins SXSW link tc apple ,0.3,0.2,0.0,0.684,0.316,0.5719,0.0,0.0,0.0,0.0,0.0,0.0,0.085,-0.125,0.0
462,"['It', 'Even', 'Begins', 'Apple', 'Wins', 'SXSW', 'link', 'mention']",Apple,1,It Even Begins Apple Wins SXSW link mention ,0.3,0.2,0.0,0.654,0.346,0.5719,0.0,0.0,0.0,0.0,0.0,0.0,0.10800000000000001,0.0,0.0
463,"['it', 'even', 'begins', 'Apple', 'wins', 'SXSW', 'link', 'Opening', 'temporary', 'store', 'downtown', 'Austin', 'support', 'iPad2', 'launch', 'genius']",Apple,1,it even begin Apple win SXSW link Opening temporary store downtown Austin support iPad2 launch genius ,0.8,0.4,0.0,0.683,0.317,0.7579,1.0,1.0,0.0,1.0,0.35,1.0,0.31177777777777776,-0.13020833325,1.908805791
464,"['It', 'Even', 'Begins', 'Apple', 'Wins', 'SXSW', 'the', 'past', 'week', 's', 'a', 'major', 'dilemma', 'link']",Unknown,3,It Even Begins Apple Wins SXSW the past week s a major dilemma link ,0.0375,0.31666666666666665,0.113,0.678,0.209,0.4033,1.0,0.0,0.0,-1.0,-0.04999999999999999,0.0,0.1236,0.0,2.3754022774999997
465,"['It', 'Even', 'Begins', 'Apple', 'Wins', 'SXSW', 'TechCrunch', 'link', 'ipad']",Apple,1,It Even Begins Apple Wins SXSW TechCrunch link ipad ,0.3,0.2,0.0,0.684,0.316,0.5719,0.0,0.0,0.0,0.0,0.0,0.0,0.09300000000000001,0.0,0.0
466,"['It', 'Even', 'Begins', 'Apple', 'Wins', 'SXSW', 'link']",Apple,1,It Even Begins Apple Wins SXSW link ,0.3,0.2,0.0,0.619,0.381,0.5719,0.0,0.0,0.0,0.0,0.0,0.0,0.09300000000000001,0.0,0.0
467,"['it', 'even', 'begins', 'Apple', 'wins', 'SXSW', 'link']",Apple,1,it even begin Apple win SXSW link ,0.8,0.4,0.0,0.612,0.388,0.5859,0.0,1.0,0.0,1.0,0.5,1.0,0.3666666666666667,0.0520833335,0.0
468,"['It', 'Even', 'Begins', 'Apple', 'Wins', 'SXSW', 'link']",Apple,1,It Even Begins Apple Wins SXSW link ,0.3,0.2,0.0,0.619,0.381,0.5719,0.0,0.0,0.0,0.0,0.0,0.0,0.09300000000000001,0.0,0.0
469,"['It', 'Even', 'Begins', 'Apple', 'Wins', 'SXSW', 'link', 'mention', 'mention']",Apple,1,It Even Begins Apple Wins SXSW link mention mention ,0.3,0.2,0.0,0.684,0.316,0.5719,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.0
470,"['It', 'Even', 'Begins', 'Apple', 'Wins', 'SXSW', 'link', 'via', 'mention', 'mention', 'mention']",Apple,1,It Even Begins Apple Wins SXSW link via mention mention mention ,0.3,0.2,0.0,0.73,0.27,0.5719,0.0,0.0,0.0,0.0,0.0,0.0,0.1155,0.0,0.0
471,"['It', 'Even', 'Begins', 'Apple', 'Wins', 'SXSW', 'link', 'mention']",Apple,1,It Even Begins Apple Wins SXSW link mention ,0.3,0.2,0.0,0.654,0.346,0.5719,0.0,0.0,0.0,0.0,0.0,0.0,0.10800000000000001,0.0,0.0
472,"['It', 'Even', 'Begins', 'Apple', 'Wins', 'SXSW', 'link', 'via', 'mention']",Apple,1,It Even Begins Apple Wins SXSW link via mention ,0.3,0.2,0.0,0.684,0.316,0.5719,0.0,0.0,0.0,0.0,0.0,0.0,0.10800000000000001,0.0,0.0
473,"['It', 'Even', 'Begins', 'Apple', 'Wins', 'SxSW', 'link', 'gt', 'gonna', 'get', 'sum', 'via', 'mention']",Apple,1,It Even Begins Apple Wins SxSW link gt gonna get sum via mention ,0.3,0.2,0.0,0.655,0.345,0.7003,0.0,-1.0,0.0,0.0,0.0,0.0,0.07999999999999999,-0.075,0.0
474,"['It', 'Even', 'Begins', 'Apple', 'Wins', 'SXSW', 'TechCrunch', 'link', 'sxsw']",Apple,1,It Even Begins Apple Wins SXSW TechCrunch link sxsw ,0.3,0.2,0.0,0.684,0.316,0.5719,0.0,0.0,0.0,0.0,0.0,0.0,0.09300000000000001,0.0,0.0
475,"['It', 'Even', 'Begins', 'Apple', 'Wins', 'SXSW', 'link', 'lt', 'lt', 'will', 'win', 'big', 'SXSW']",Apple,1,It Even Begins Apple Wins SXSW link lt lt will win big SXSW ,0.3666666666666667,0.23333333333333336,0.0,0.595,0.405,0.8176,0.0,0.0,0.0,1.0,0.375,1.0,0.3546666666666667,0.09375,1.65611562
476,"['It', 'Even', 'Begins', 'Apple', 'Wins', 'SXSW', 'link', 'Apple', 'iPad2', 'PM', 'SXSW']",Apple,1,It Even Begins Apple Wins SXSW link Apple iPad2 PM SXSW ,0.3,0.2,0.0,0.73,0.27,0.5719,0.0,0.0,0.0,0.0,0.0,0.0,0.09300000000000001,0.0,0.0
477,"['It', 'Even', 'Begins', 'Apple', 'Wins', 'SXSW', 'link', 'apple', 'ipad2', 'SXSW', 'TC']",Apple,1,It Even Begins Apple Wins SXSW link apple ipad2 SXSW TC ,0.3,0.2,0.0,0.73,0.27,0.5719,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.0
478,"['It', 'Even', 'Begins', 'Apple', 'Wins', 'SXSW', 'link', 'apple', 'sxsw']",Apple,1,It Even Begins Apple Wins SXSW link apple sxsw ,0.3,0.2,0.0,0.684,0.316,0.5719,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.0
479,"['It', 'Even', 'Begins', 'Apple', 'Wins', 'SXSW', 'link', 'tc', 'apple', 'ipad2', 'sxsw']",Apple,1,It Even Begins Apple Wins SXSW link tc apple ipad2 sxsw ,0.3,0.2,0.0,0.73,0.27,0.5719,0.0,0.0,0.0,0.0,0.0,0.0,0.085,-0.125,0.0
480,"['It', 'Even', 'Begins', 'Apple', 'Wins', 'SXSW', 'link', 'via', 'mention', 'apple', 'sxsw']",Apple,1,It Even Begins Apple Wins SXSW link via mention apple sxsw ,0.3,0.2,0.0,0.73,0.27,0.5719,0.0,0.0,0.0,0.0,0.0,0.0,0.09766666666666668,0.0,0.0
481,"['It', 'Even', 'Begins', 'Apple', 'Wins', 'SXSW', 'link', 'Via', 'mention', 'mention', 'Apple', 'SXSW']",Apple,1,It Even Begins Apple Wins SXSW link Via mention mention Apple SXSW ,0.3,0.2,0.0,0.748,0.252,0.5719,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.0
482,"['Badgeless', 'event', 'Free', 'Drinks', 'mention', 'Heading', 'free', 'Google', 'sponsored', 'happy', 'hour', 'Semantic', 'Web', 'Austin', 'mention', 'Fogo', 'de', 'Ch', 'sxsw']",Google,1,Badgeless event Free Drinks mention Heading free Google sponsored happy hour Semantic Web Austin mention Fogo de Ch sxsw ,0.5333333333333333,0.8666666666666667,0.0,0.608,0.392,0.8834,1.0,1.0,0.0,1.0,0.625,1.0,0.32083333333333336,0.2,2.0214902845
483,"['BEST', 'SWAG', 'EVER', 'Thanks', 'mention', 'charging', 'iPhone', 'thanks', 'too', 'SXSW', 'link']",iPhone,1,BEST SWAG EVER Thanks mention charging iPhone thanks too SXSW link ,0.4666666666666666,0.2333333333333333,0.0,0.427,0.573,0.8941,0.0,-1.0,0.0,0.0,0.6,0.0,0.10800000000000001,-0.0625,0.0
484,"['Thanks', 'everyone', 'making', 'a', 'great', 'day', 'the', 'shop', 'today', 'you', 'in', 'Austin', 'come', 'and', 'see', 'us', 'tomorrow', 'link', 'sxsw']",Unknown,3,Thanks everyone making a great day the shop today you in Austin come and see u tomorrow link sxsw ,0.5,0.475,0.0,0.708,0.292,0.7906,0.0,1.0,0.0,1.0,0.5,1.0,0.43325,0.06458333333333333,1.554025746
485,"['Thanks', 'everyone', 'came', 'today', 'Good', 'luck', 'winning', 'iPad', 'Stop', 'tomorrow', 'more', 'chances', 'win', 'sxsw']",Unknown,3,Thanks everyone came today Good luck winning iPad Stop tomorrow more chance win sxsw ,0.54,0.48999999999999994,0.079,0.252,0.669,0.9466,1.2666666666666666,1.4,1.0,1.2,0.8099999999999999,1.2666666666666666,0.8644999999999999,0.4388888888333333,1.8
486,"['Timing', 'everything', 'iPad', '2', 'Brand', 'Winner', 'SXSW', 'mention', 'link', 'pnid', 'sxsw']",iPad,1,Timing everything iPad 2 Brand Winner SXSW mention link pnid sxsw ,0.0,0.0,0.0,0.725,0.275,0.5859,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.0,0.0
487,"['Hey', 'sxsw', 'exhibitors', 'not', 'capture', 'booth', 'experience', 'a', 'Retrollect', 'disc', 'popular', 'disc', 'wins', 'iPad', '2', 'link']",iPad,1,Hey sxsw exhibitor not capture booth experience a Retrollect disc popular disc win iPad 2 link ,0.7,0.65,0.0,0.68,0.32,0.765,-1.0,0.0,-1.0,0.3333333333333333,-0.15000000000000002,0.3333333333333333,0.293875,-0.25,0.19131292099999997
488,"['Gave', 'extreme', 'temptation', 'SXSW', 'bought', 'iPad', '2', 'impulse']",Unknown,4,Gave extreme temptation SXSW bought iPad 2 impulse ,-0.125,1.0,0.0,1.0,0.0,0.0,0.4,0.4,1.8,0.4,0.65,1.8,0.429,0.6,1.8
489,"['4sq', 'sees', 'Facebook', 'Google', 'competition', 'via', 'mention', 'checkins', 'sxsw']",Unknown,3,4sq see Facebook Google competition via mention checkins sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-0.25,0.0,0.15133333333333332,0.225,0.0
490,"['SXSW', 'fantastic', 'schedule', 'app', 'iphone', 'Bummer', 'am', 'still', 'crackberry']",iPad or iPhone App,1,SXSW fantastic schedule app iphone Bummer am still crackberry ,0.4,0.9,0.197,0.53,0.273,0.25,0.0,1.0,0.0,1.0,0.75,1.0,0.08766666666666667,-0.107142857,2.5673053215
491,"['Photo', 'far', 'best', 'sxsw', 'accessory', 'an', 'ipad', 'Followed', 'closely', 'a', 'margarita', 'link']",iPad,1,Photo far best sxsw accessory an ipad Followed closely a margarita link ,0.55,0.65,0.0,0.724,0.276,0.6369,0.0,1.0,1.0,1.0,0.5,1.0,0.02975,0.234375,4.950096235
492,"['One', 'my', 'fav', 'photos', 'SXSW', 'far', 'mention', 'amp', 'mention', 'google', 'SXSW', 'link']",Google,1,One my fav photo SXSW far mention amp mention google SXSW link ,0.1,1.0,0.0,0.786,0.214,0.4588,0.0,0.0,0.0,1.0,0.0,0.0,0.0268,0.041666666666666664,0.0
493,"['Watch', 'FB', '4', 'big', 'brother', 'RT', 'mention', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'link', 'sxsw']",Unknown,3,Watch FB 4 big brother RT mention Google Launch Major New Social Network Called Circles Possibly Today link sxsw ,0.04643939393939393,0.4242424242424242,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.325,0.0,0.19999999999999998,0.0625,1.65611562
494,"['think', 'fell', 'bit', 'in', 'love', 'google', 'today', 'Thanks', 'throwing', 'nerd', 'party', 'the', 'speakeasy', 'SxSW']",Google,1,think fell bit in love google today Thanks throwing nerd party the speakeasy SxSW ,0.35,0.4,0.1,0.455,0.445,0.8225,0.0,0.0,-1.0,0.0,0.125,0.0,0.4001666666666666,0.12083333339999999,0.0
495,"['way', 'figure', 'iPad', '2', 'a', 'good', 'replacement', 'not', 'making', 'to', 'SXSW', 'year']",iPad,1,way figure iPad 2 a good replacement not making to SXSW year ,0.7,0.6000000000000001,0.0,0.791,0.209,0.4404,0.0,0.0,0.0,0.0,-0.125,0.0,0.05833333333333335,-0.09375,0.43604653299999996
496,"['a', 'DSLR', 'film', 'discussion', 'moderated', 'Guy', 'Kawasaki', 'Apple', 'fame', 'Packed', 'house', 'SXSW']",Unknown,3,a DSLR film discussion moderated Guy Kawasaki Apple fame Packed house SXSW ,0.0,0.0,0.0,0.791,0.209,0.4404,1.0,1.0,0.0,1.0,0.575,0.0,0.5640000000000001,0.5,0.0
497,"['Get', 'SXSW', 'film', 'red', 'carpet', 'coverage', 'mention', 'CW', 'Austin', 'Star', 'Mandy', 'Dugan', 'Grouped', 'get', 'app', 'link']",Unknown,3,Get SXSW film red carpet coverage mention CW Austin Star Mandy Dugan Grouped get app link ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.23183333333333334,-0.19375,1.7707800605000001
498,"['need', 'find', 'better', 'SXSW', 'stream', 'follow', 'inane', 'iPad', '2', 'tweets', 'surely', 'what', 'SouthBy', 'about']",iPad,0,need find better SXSW stream follow inane iPad 2 tweet surely what SouthBy about ,0.5,0.6944444444444444,0.0,0.674,0.326,0.7003,0.4,0.2,1.4,0.6,0.7000000000000001,1.4,0.1447142857142857,0.38125,-0.6570746630000001
499,"['mention', 'Find', 'if', 'are', 'stupid', 'our', 'Stupid', 'Game', 'you', 'iPad', 'currently', 'special', 'sxsw', 'sale', 'link']",Unknown,3,mention Find if are stupid our Stupid Game you iPad currently special sxsw sale link ,-0.4107142857142857,0.7428571428571429,0.316,0.558,0.126,-0.6249,0.0,0.0,0.0,-1.0,-0.09999999999999998,0.0,0.19033333333333335,0.125,-1.7284135994999998
500,"['it', 'RT', 'Find', 'hottest', 'spots', 'mention', 'w', 'mention', 'Hot', 'Spots', 'SXSW', 'app', 'WP7', 'link', 'iPhone', 'link']",Unknown,1,it RT Find hottest spot mention w mention Hot Spots SXSW app WP7 link iPhone link ,0.25,0.8500000000000001,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,-0.25,0.0,0.1034,-0.25,2.841547331
501,"['Trying', 'find', 'apple', 'pop', 'store', 'sxsw', 'widfy']",Unknown,3,Trying find apple pop store sxsw widfy ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17275,0.125,0.0
502,"['he', 'first', 'person', 'the', 'queue', 'the', 'new', 'apple', 'store', 'Austin', 'May', 'be', 'sxsw', 'link']",Unknown,3,he first person the queue the new apple store Austin May be sxsw link ,0.19318181818181818,0.3939393939393939,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.0,0.32871428571428574,0.1041666665,3.6879273809999997
503,"['technews', 'Flipboard', 'Adds', 'Instagram', 'Photos', 'Social', 'Search', 'Apps', 'link', 'Tech', 'News', 'Apple', 'Social', 'Search', 'SXSW', 'tech']",Unknown,3,technews Flipboard Adds Instagram Photos Social Search Apps link Tech News Apple Social Search SXSW tech ,0.03333333333333333,0.06666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09300000000000001,0.0,0.0
